Date,Close,Open,High,Low
10/14/2020,2397.07,2421.02,2431.84,2382.71
10/13/2020,2416.63,2426.13,2437.56,2406.55
10/12/2020,2417.62,2380.02,2440.98,2376.05
10/09/2020,2345.17,2323.11,2345.49,2320.17
10/08/2020,2310.19,2315.31,2316.55,2302.05
10/07/2020,2300.64,2282.53,2303.91,2276.49
10/06/2020,2258.25,2295.34,2307.28,2251.25
10/05/2020,2301.81,2269.05,2302.43,2267.22
10/02/2020,2251.14,2265.77,2295.82,2245.03
10/01/2020,2316.64,2310.96,2321.35,2297.72
09/30/2020,2283.61,2265.71,2307.00,2265.71
09/29/2020,2264.59,2270.95,2279.24,2261.16
09/28/2020,2272.89,2266.45,2273.81,2248.65
09/25/2020,2230.23,2182.18,2235.55,2170.33
09/24/2020,2179.29,2149.27,2205.28,2145.68
09/23/2020,2166.67,2233.44,2235.92,2161.21
09/22/2020,2237.27,2216.42,2241.42,2188.65
09/21/2020,2196.04,2153.60,2196.95,2135.57
09/18/2020,2187.40,2229.71,2230.79,2153.88
09/17/2020,2216.19,2193.09,2232.01,2187.36
09/16/2020,2249.52,2293.57,2297.22,2248.73
09/15/2020,2287.77,2286.56,2299.08,2273.44
09/14/2020,2255.55,2250.17,2272.65,2238.56
09/11/2020,2217.48,2250.24,2256.08,2189.04
09/10/2020,2230.82,2300.22,2313.27,2219.19
09/09/2020,2279.17,2261.65,2296.08,2239.43
09/08/2020,2213.65,2228.78,2280.09,2211.01
09/04/2020,2324.43,2337.00,2369.23,2229.17
09/03/2020,2354.27,2439.05,2447.00,2332.42
09/02/2020,2484.11,2483.54,2487.89,2435.23
09/01/2020,2458.57,2440.90,2460.18,2426.56
08/31/2020,2422.14,2403.49,2433.49,2400.02
08/28/2020,2399.17,2398.54,2403.63,2385.74
08/27/2020,2385.23,2399.51,2409.60,2368.57
08/26/2020,2394.39,2355.87,2395.93,2353.62
08/25/2020,2344.36,2322.12,2344.77,2316.15
08/24/2020,2325.23,2340.67,2345.62,2307.12
08/21/2020,2311.03,2295.37,2314.96,2292.31
08/20/2020,2295.41,2255.40,2299.43,2253.69
08/19/2020,2263.73,2279.45,2288.04,2260.68
08/18/2020,2279.81,2267.91,2284.22,2255.82
08/17/2020,2257.71,2246.39,2261.30,2245.63
08/14/2020,2232.89,2237.56,2242.65,2221.39
08/13/2020,2235.67,2234.93,2254.24,2227.93
08/12/2020,2231.54,2194.42,2238.05,2194.18
08/11/2020,2175.22,2207.93,2218.18,2171.01
08/10/2020,2217.03,2230.70,2231.88,2188.37
08/07/2020,2227.88,2247.05,2255.26,2208.94
08/06/2020,2253.42,2223.30,2256.45,2218.08
08/05/2020,2225.09,2221.46,2228.34,2215.54
08/04/2020,2219.31,2210.24,2219.57,2200.51
08/03/2020,2211.02,2203.59,2217.10,2199.53
07/31/2020,2181.18,2177.30,2181.67,2141.48
07/30/2020,2143.10,2115.71,2147.41,2106.36
07/29/2020,2132.60,2120.48,2138.98,2117.44
07/28/2020,2106.50,2128.87,2132.44,2105.49
07/27/2020,2134.88,2109.42,2137.91,2105.53
07/24/2020,2096.63,2077.91,2108.68,2062.79
07/23/2020,2116.12,2170.74,2177.08,2106.24
07/22/2020,2174.15,2170.18,2182.05,2155.25
07/21/2020,2166.61,2203.11,2203.49,2160.17
07/20/2020,2190.42,2134.59,2194.30,2124.38
07/17/2020,2129.04,2130.32,2136.14,2111.76
07/16/2020,2125.29,2117.96,2131.78,2099.02
07/15/2020,2140.34,2150.43,2156.08,2114.19
07/14/2020,2137.90,2100.57,2140.38,2074.14
07/13/2020,2120.44,2190.31,2213.85,2114.85
07/10/2020,2167.27,2150.35,2168.56,2127.90
07/09/2020,2150.92,2149.17,2157.19,2114.99
07/08/2020,2133.34,2118.88,2133.83,2105.77
07/07/2020,2104.80,2119.20,2140.99,2103.33
07/06/2020,2120.81,2097.49,2125.02,2097.16
07/02/2020,2068.38,2077.28,2086.51,2065.76
07/01/2020,2055.85,2032.09,2064.36,2028.55
06/30/2020,2031.37,1994.03,2037.07,1991.37
06/29/2020,1992.23,1970.11,1993.02,1948.58
06/26/2020,1969.87,2017.42,2018.80,1967.53
06/25/2020,2020.37,2000.71,2022.06,1980.24
06/24/2020,2000.54,2036.72,2046.48,1988.65
06/23/2020,2041.96,2038.45,2061.38,2034.41
06/22/2020,2026.07,2001.75,2026.92,1997.90
06/19/2020,2001.73,2020.90,2024.33,1987.56
06/18/2020,2002.41,1994.47,2003.71,1988.39
06/17/2020,1996.50,1999.69,2011.73,1990.50
06/16/2020,1989.87,1996.72,2002.18,1960.29
06/15/2020,1955.38,1903.45,1961.88,1897.97
06/12/2020,1932.75,1957.12,1969.80,1899.82
06/11/2020,1917.70,1981.49,1995.64,1917.26
06/10/2020,2018.85,2007.60,2031.04,2004.49
06/09/2020,1993.43,1972.24,2001.38,1971.80
06/08/2020,1980.30,1961.14,1980.90,1950.76
06/05/2020,1964.88,1934.69,1969.34,1931.89
06/04/2020,1925.93,1934.40,1948.40,1915.54
06/03/2020,1940.94,1937.94,1946.00,1929.79
06/02/2020,1931.46,1920.64,1932.02,1902.38
06/01/2020,1919.78,1905.29,1921.88,1903.07
05/29/2020,1911.10,1888.12,1914.70,1875.99
05/28/2020,1883.34,1880.97,1913.78,1878.38
05/27/2020,1888.41,1873.24,1889.01,1836.50
05/26/2020,1878.00,1914.11,1914.11,1875.99
05/22/2020,1882.80,1872.73,1884.39,1865.02
05/21/2020,1875.60,1897.53,1903.02,1872.37
05/20/2020,1897.00,1883.03,1899.66,1882.57
05/19/2020,1859.71,1865.32,1884.58,1859.26
05/18/2020,1866.39,1856.25,1873.51,1849.71
05/15/2020,1830.53,1795.27,1831.49,1791.62
05/14/2020,1818.89,1789.29,1819.50,1772.15
05/13/2020,1800.02,1824.74,1841.90,1778.03
05/12/2020,1822.49,1865.24,1870.89,1821.82
05/11/2020,1859.78,1831.04,1869.25,1831.04
05/08/2020,1844.07,1833.14,1844.90,1825.39
05/07/2020,1820.38,1820.91,1827.24,1809.05
05/06/2020,1796.97,1799.41,1813.12,1790.18
05/05/2020,1786.12,1784.49,1806.20,1780.11
05/04/2020,1766.82,1736.79,1768.15,1733.08
05/01/2020,1743.64,1758.38,1777.52,1737.72
04/30/2020,1800.10,1801.05,1804.60,1784.08
04/29/2020,1796.55,1774.21,1805.16,1766.40
04/28/2020,1735.52,1782.66,1783.67,1733.75
04/27/2020,1767.53,1773.12,1777.53,1760.78
04/24/2020,1757.32,1733.31,1758.27,1720.00
04/23/2020,1728.30,1738.75,1759.30,1724.93
04/22/2020,1732.93,1715.11,1741.59,1710.12
04/21/2020,1680.60,1727.91,1732.62,1671.97
04/20/2020,1745.30,1748.51,1771.03,1745.06
04/17/2020,1766.48,1775.33,1775.85,1740.87
04/16/2020,1751.57,1737.82,1758.67,1721.10
04/15/2020,1718.39,1709.69,1733.25,1700.11
04/14/2020,1738.43,1697.86,1741.71,1694.13
04/13/2020,1666.55,1641.94,1667.63,1631.72
04/09/2020,1647.71,1656.91,1666.84,1633.59
04/08/2020,1645.91,1626.86,1650.88,1611.68
04/07/2020,1609.86,1657.57,1661.12,1608.56
04/06/2020,1616.33,1563.81,1622.13,1552.62
04/03/2020,1505.62,1526.31,1534.71,1487.96
04/02/2020,1527.13,1489.18,1528.37,1486.46
04/01/2020,1497.26,1516.56,1540.34,1484.79
03/31/2020,1562.70,1571.05,1602.32,1553.09
03/30/2020,1577.80,1535.77,1580.42,1530.29
03/27/2020,1517.67,1531.49,1563.55,1516.05
03/26/2020,1579.43,1509.97,1582.63,1509.97
03/25/2020,1493.92,1508.79,1555.52,1478.08
03/24/2020,1510.76,1469.80,1511.18,1460.88
03/23/2020,1401.38,1390.54,1429.04,1354.38
03/20/2020,1398.86,1478.24,1497.56,1393.95
03/19/2020,1457.70,1438.06,1502.83,1407.47
03/18/2020,1435.04,1404.77,1467.38,1367.51
03/17/2020,1494.79,1439.71,1510.02,1391.83
03/16/2020,1404.08,1500.45,1512.70,1398.71
03/13/2020,1599.05,1536.61,1599.70,1460.38
03/12/2020,1452.73,1490.57,1561.66,1451.12
03/11/2020,1601.22,1633.25,1644.95,1580.20
03/10/2020,1674.45,1642.79,1675.29,1588.43
03/09/2020,1589.61,1582.43,1648.35,1582.43
03/06/2020,1706.07,1679.19,1714.36,1663.98
03/05/2020,1734.33,1742.58,1772.83,1722.78
03/04/2020,1789.86,1749.13,1790.45,1733.95
03/03/2020,1718.90,1778.54,1800.09,1703.32
03/02/2020,1775.60,1713.98,1775.88,1689.30
02/28/2020,1692.37,1626.71,1698.09,1626.71
02/27/2020,1687.33,1726.53,1757.34,1686.08
02/26/2020,1774.75,1776.60,1806.57,1762.78
02/25/2020,1766.97,1833.47,1836.76,1761.42
02/24/2020,1815.93,1810.53,1838.98,1805.68
02/21/2020,1889.34,1916.51,1918.80,1881.25
02/20/2020,1925.57,1939.32,1942.85,1902.65
02/19/2020,1943.75,1936.79,1947.31,1935.19
02/18/2020,1925.96,1913.43,1929.54,1913.43
02/14/2020,1924.72,1922.81,1926.95,1916.62
02/13/2020,1919.14,1908.13,1927.28,1906.55
02/12/2020,1922.64,1913.95,1923.18,1910.41
02/11/2020,1903.57,1913.56,1920.01,1898.73
02/10/2020,1903.37,1874.64,1903.55,1874.64
02/07/2020,1880.22,1879.55,1890.65,1875.38
02/06/2020,1889.18,1879.13,1889.74,1871.57
02/05/2020,1873.50,1888.27,1888.55,1862.38
02/04/2020,1866.81,1851.39,1870.59,1844.97
02/03/2020,1825.25,1806.70,1829.74,1806.20
01/31/2020,1798.30,1825.01,1834.09,1792.37
01/30/2020,1827.22,1807.80,1828.15,1803.94
01/29/2020,1820.32,1828.30,1830.62,1813.46
01/28/2020,1818.19,1802.65,1822.26,1798.86
01/27/2020,1790.44,1782.63,1800.29,1782.20
01/24/2020,1828.29,1853.27,1854.47,1820.29
01/23/2020,1843.40,1837.23,1844.23,1829.05
01/22/2020,1837.71,1842.47,1848.50,1835.85
01/21/2020,1833.33,1829.13,1837.48,1828.36
01/17/2020,1834.75,1831.90,1835.30,1823.80
01/16/2020,1825.00,1817.60,1825.21,1813.26
01/15/2020,1807.13,1807.86,1815.77,1801.79
01/14/2020,1806.68,1813.61,1816.03,1804.18
01/13/2020,1814.13,1801.59,1814.31,1798.27
01/10/2020,1793.33,1804.39,1804.97,1790.37
01/09/2020,1797.93,1798.01,1800.91,1787.71
01/08/2020,1782.47,1769.11,1790.71,1766.98
01/07/2020,1769.29,1771.45,1774.49,1764.34
01/06/2020,1769.70,1742.78,1770.00,1742.78
01/03/2020,1758.78,1751.03,1768.73,1751.03
01/02/2020,1774.44,1760.45,1774.73,1757.37
12/31/2019,1746.61,1736.27,1747.08,1734.88
12/30/2019,1741.95,1753.30,1753.66,1734.38
12/27/2019,1754.20,1761.17,1762.22,1749.97
12/26/2019,1755.66,1743.59,1755.68,1743.21
12/24/2019,1739.90,1741.06,1741.64,1736.82
12/23/2019,1739.20,1740.61,1742.18,1738.03
12/20/2019,1735.70,1733.31,1737.53,1731.29
12/19/2019,1728.26,1718.53,1728.55,1718.53
12/18/2019,1716.12,1717.44,1721.62,1715.71
12/17/2019,1715.14,1717.22,1718.49,1712.83
12/16/2019,1714.07,1708.85,1716.96,1708.48
12/13/2019,1697.54,1692.28,1703.50,1688.38
12/12/2019,1693.38,1678.38,1698.63,1676.02
12/11/2019,1680.52,1674.33,1681.56,1672.27
12/10/2019,1670.86,1672.91,1678.58,1667.87
12/09/2019,1672.55,1677.75,1685.15,1671.97
12/06/2019,1679.47,1674.06,1681.17,1673.05
12/05/2019,1661.68,1664.24,1664.24,1654.58
12/04/2019,1659.31,1658.37,1663.29,1657.17
12/03/2019,1650.95,1640.28,1651.68,1633.47
12/02/2019,1661.85,1681.97,1681.97,1654.92
11/29/2019,1680.74,1684.40,1687.19,1680.43
11/27/2019,1688.94,1681.47,1689.12,1679.93
11/26/2019,1677.15,1674.84,1679.61,1672.82
11/25/2019,1674.39,1661.91,1674.56,1661.91
11/22/2019,1654.41,1657.45,1658.42,1645.90
11/21/2019,1653.12,1654.79,1656.47,1648.44
11/20/2019,1656.75,1663.11,1667.85,1645.25
11/19/2019,1667.75,1671.49,1671.56,1661.66
11/18/2019,1665.70,1660.64,1668.08,1654.93
11/15/2019,1663.10,1660.77,1663.18,1656.84
11/14/2019,1651.57,1647.77,1652.99,1642.52
11/13/2019,1651.96,1647.14,1654.92,1646.67
11/12/2019,1652.76,1649.92,1658.64,1647.67
11/11/2019,1648.38,1642.47,1649.18,1640.47
11/08/2019,1651.18,1641.67,1651.26,1637.26
11/07/2019,1643.93,1647.52,1654.36,1639.78
11/06/2019,1639.21,1640.87,1640.87,1631.47
11/05/2019,1642.04,1645.07,1645.82,1638.21
11/04/2019,1642.13,1643.81,1645.67,1639.46
11/01/2019,1632.23,1624.38,1632.40,1622.34
10/31/2019,1616.77,1620.12,1622.09,1608.33
10/30/2019,1616.62,1611.38,1619.27,1603.58
10/29/2019,1609.50,1620.31,1621.72,1609.13
10/28/2019,1622.13,1614.28,1623.95,1614.16
10/25/2019,1605.84,1585.33,1606.66,1585.33
10/24/2019,1593.34,1591.24,1593.93,1582.54
10/23/2019,1577.89,1571.70,1578.04,1569.03
10/22/2019,1574.92,1593.65,1595.40,1574.40
10/21/2019,1588.07,1582.32,1588.34,1577.55
10/18/2019,1573.70,1587.66,1589.36,1565.96
10/17/2019,1588.43,1595.32,1596.23,1582.99
10/16/2019,1584.04,1582.40,1588.35,1579.66
10/15/2019,1588.57,1573.58,1592.03,1572.76
10/14/2019,1568.47,1566.95,1573.13,1565.43
10/11/2019,1568.77,1567.18,1580.81,1566.22
10/10/2019,1548.07,1537.68,1554.54,1536.52
10/09/2019,1538.11,1535.73,1543.59,1531.10
10/08/2019,1520.85,1534.28,1541.43,1520.77
10/07/2019,1545.03,1545.14,1556.98,1542.54
10/04/2019,1550.82,1535.47,1551.87,1534.18
10/03/2019,1527.68,1511.44,1528.09,1492.71
10/02/2019,1510.16,1525.52,1526.27,1502.74
10/01/2019,1536.83,1556.56,1564.34,1535.08
09/30/2019,1549.89,1541.20,1552.37,1538.70
09/27/2019,1536.32,1557.21,1558.16,1525.36
09/26/2019,1554.40,1558.85,1559.62,1543.74
09/25/2019,1560.71,1541.30,1564.49,1529.53
09/24/2019,1542.01,1571.21,1574.65,1536.96
09/23/2019,1563.72,1563.05,1568.60,1558.06
09/20/2019,1564.71,1580.29,1584.11,1558.86
09/19/2019,1580.36,1580.88,1590.04,1577.66
09/18/2019,1577.71,1575.52,1578.23,1558.32
09/17/2019,1577.76,1569.98,1578.24,1568.20
09/16/2019,1570.48,1566.69,1573.75,1566.36
09/13/2019,1578.59,1580.75,1584.68,1575.92
09/12/2019,1583.47,1586.40,1595.07,1581.47
09/11/2019,1577.52,1564.16,1577.67,1562.46
09/10/2019,1562.95,1558.66,1563.52,1548.72
09/09/2019,1566.48,1575.28,1575.48,1559.17
09/06/2019,1570.51,1573.78,1575.00,1567.18
09/05/2019,1572.51,1560.67,1575.99,1560.67
09/04/2019,1543.85,1536.76,1544.98,1532.73
09/03/2019,1521.90,1526.81,1534.03,1516.96
08/30/2019,1538.20,1548.64,1549.42,1528.58
08/29/2019,1540.46,1535.74,1544.79,1530.87
08/28/2019,1517.58,1507.34,1519.63,1500.04
08/27/2019,1513.21,1526.09,1528.14,1506.39
08/26/2019,1515.00,1508.14,1515.55,1501.23
08/23/2019,1493.00,1531.70,1544.49,1488.59
08/22/2019,1541.49,1550.20,1552.96,1529.86
08/21/2019,1546.64,1546.35,1550.93,1541.31
08/20/2019,1532.89,1541.66,1546.26,1532.85
08/19/2019,1543.86,1543.11,1548.15,1537.62
08/16/2019,1520.82,1509.78,1524.55,1509.78
08/15/2019,1496.98,1500.63,1504.70,1485.87
08/14/2019,1498.03,1518.93,1524.34,1496.12
08/13/2019,1545.63,1510.68,1555.67,1510.67
08/12/2019,1512.34,1519.44,1524.69,1505.79
08/09/2019,1529.25,1536.85,1541.90,1518.23
08/08/2019,1544.97,1521.61,1545.28,1515.36
08/07/2019,1510.38,1487.23,1513.98,1477.27
08/06/2019,1504.26,1498.40,1508.35,1486.46
08/05/2019,1483.14,1502.01,1505.78,1471.25
08/02/2019,1538.56,1548.19,1551.02,1529.04
08/01/2019,1560.23,1573.32,1600.19,1553.80
07/31/2019,1569.76,1594.56,1595.84,1554.99
07/30/2019,1590.49,1585.52,1596.64,1584.69
07/29/2019,1597.82,1602.01,1602.01,1587.99
07/26/2019,1603.39,1598.44,1605.44,1597.34
07/25/2019,1585.97,1595.86,1596.79,1584.24
07/24/2019,1602.12,1585.74,1602.17,1585.40
07/23/2019,1590.91,1589.21,1591.02,1579.01
07/22/2019,1581.02,1572.48,1583.69,1572.45
07/19/2019,1566.98,1588.96,1590.04,1566.48
07/18/2019,1580.83,1569.95,1582.47,1565.50
07/17/2019,1577.75,1585.58,1588.23,1577.60
07/16/2019,1585.42,1591.69,1593.15,1580.99
07/15/2019,1593.39,1592.21,1593.96,1588.09
07/12/2019,1588.65,1581.72,1588.81,1580.08
07/11/2019,1579.36,1583.73,1586.92,1574.63
07/10/2019,1580.68,1573.95,1584.78,1571.74
07/09/2019,1565.37,1549.66,1566.78,1549.66
07/08/2019,1557.16,1558.09,1558.44,1551.22
07/05/2019,1568.26,1561.21,1570.94,1554.92
07/03/2019,1571.54,1563.75,1571.54,1562.26
07/02/2019,1559.96,1552.62,1560.09,1549.20
07/01/2019,1553.63,1563.27,1564.17,1547.13
06/28/2019,1534.21,1534.88,1536.45,1527.89
06/27/2019,1531.41,1531.36,1534.60,1527.34
06/26/2019,1525.41,1528.58,1537.73,1523.38
06/25/2019,1518.31,1544.18,1544.62,1516.83
06/24/2019,1544.60,1547.40,1549.34,1544.16
06/21/2019,1545.76,1543.88,1554.51,1541.65
06/20/2019,1547.61,1554.03,1554.11,1536.29
06/19/2019,1533.55,1530.50,1536.31,1521.26
06/18/2019,1527.08,1521.32,1537.82,1519.11
06/17/2019,1505.30,1500.06,1509.40,1498.43
06/14/2019,1495.82,1495.26,1500.15,1490.97
06/13/2019,1502.14,1500.17,1506.18,1497.42
06/12/2019,1494.46,1498.71,1501.50,1491.84
06/11/2019,1502.77,1516.95,1519.11,1498.00
06/10/2019,1500.39,1494.52,1514.60,1493.63
06/07/2019,1483.46,1463.07,1489.20,1461.80
06/06/2019,1455.19,1445.97,1458.64,1440.32
06/05/2019,1444.18,1446.17,1447.04,1429.29
06/04/2019,1433.35,1411.25,1433.97,1404.62
06/03/2019,1395.60,1422.07,1425.29,1387.34
05/31/2019,1425.59,1429.79,1436.65,1425.19
05/30/2019,1449.08,1446.97,1452.55,1440.88
05/29/2019,1443.37,1444.51,1450.84,1435.33
05/28/2019,1455.68,1464.25,1472.46,1454.94
05/24/2019,1460.19,1470.78,1474.26,1458.82
05/23/2019,1461.59,1466.35,1467.49,1452.29
05/22/2019,1484.13,1482.77,1491.64,1482.14
05/21/2019,1490.20,1488.47,1494.54,1483.41
05/20/2019,1475.34,1478.35,1484.92,1470.39
05/17/2019,1500.74,1502.60,1521.13,1499.38
05/16/2019,1516.03,1501.97,1525.41,1500.55
05/15/2019,1500.65,1470.96,1504.84,1470.78
05/14/2019,1480.38,1473.33,1489.81,1467.59
05/13/2019,1464.83,1477.06,1486.78,1460.73
05/10/2019,1517.31,1511.21,1524.60,1485.35
05/09/2019,1516.55,1505.16,1521.01,1494.54
05/08/2019,1523.51,1524.67,1535.76,1518.75
05/07/2019,1528.03,1542.70,1548.63,1514.52
05/06/2019,1558.82,1532.59,1560.91,1532.59
05/03/2019,1569.15,1556.86,1569.50,1554.49
05/02/2019,1544.81,1550.33,1558.30,1534.51
05/01/2019,1550.37,1565.61,1570.21,1550.01
04/30/2019,1556.29,1553.86,1558.46,1545.18
04/29/2019,1567.81,1565.13,1570.37,1562.59
04/26/2019,1565.34,1558.23,1565.35,1548.52
04/25/2019,1563.38,1570.14,1570.39,1555.65
04/24/2019,1556.88,1562.60,1565.41,1556.74
04/23/2019,1562.14,1544.83,1563.87,1543.83
04/22/2019,1542.70,1531.67,1543.07,1530.78
04/18/2019,1537.94,1537.79,1538.83,1529.48
04/17/2019,1536.14,1541.07,1543.01,1531.97
04/16/2019,1530.95,1530.24,1534.08,1526.33
04/15/2019,1525.82,1526.12,1527.36,1515.71
04/12/2019,1525.63,1524.83,1526.10,1519.32
04/11/2019,1518.98,1524.28,1524.28,1516.14
04/10/2019,1522.30,1516.28,1522.68,1514.66
04/09/2019,1513.70,1514.38,1519.35,1511.12
04/08/2019,1519.95,1513.01,1520.54,1507.28
04/05/2019,1515.77,1512.85,1516.38,1510.98
04/04/2019,1508.11,1508.43,1514.23,1499.26
04/03/2019,1508.99,1507.63,1517.94,1504.08
04/02/2019,1499.93,1494.70,1501.41,1492.30
04/01/2019,1495.68,1490.16,1496.36,1484.49
03/29/2019,1475.75,1475.55,1476.34,1466.63
03/28/2019,1464.09,1465.01,1469.21,1455.54
03/27/2019,1461.64,1472.89,1475.40,1450.41
03/26/2019,1470.23,1475.65,1483.45,1462.88
03/25/2019,1463.39,1459.99,1468.50,1453.06
03/22/2019,1465.21,1491.69,1496.47,1464.70
03/21/2019,1498.65,1471.39,1501.08,1471.39
03/20/2019,1476.15,1469.80,1484.55,1463.68
03/19/2019,1469.86,1471.51,1478.06,1464.39
03/18/2019,1465.26,1462.31,1469.74,1458.77
03/15/2019,1461.40,1454.83,1466.26,1453.14
03/14/2019,1448.60,1451.46,1453.59,1448.19
03/13/2019,1451.40,1446.21,1458.57,1445.98
03/12/2019,1440.26,1435.25,1443.88,1433.40
03/11/2019,1432.80,1410.01,1433.38,1409.93
03/08/2019,1403.14,1388.20,1403.78,1388.14
03/07/2019,1405.38,1417.93,1419.58,1400.36
03/06/2019,1422.49,1431.25,1432.45,1420.91
03/05/2019,1431.36,1431.34,1435.66,1424.14
03/04/2019,1430.17,1438.77,1441.19,1414.68
03/01/2019,1430.31,1430.41,1431.99,1420.22
02/28/2019,1419.51,1418.64,1425.18,1416.38
02/27/2019,1423.40,1419.15,1425.15,1409.08
02/26/2019,1424.64,1419.81,1428.93,1417.43
02/25/2019,1423.09,1428.87,1432.35,1422.36
02/22/2019,1418.12,1411.02,1418.86,1410.02
02/21/2019,1407.03,1409.42,1412.61,1400.36
02/20/2019,1412.47,1414.05,1419.23,1405.47
02/19/2019,1413.32,1406.68,1417.82,1406.55
02/15/2019,1411.04,1413.28,1414.85,1404.46
02/14/2019,1404.48,1397.30,1409.57,1393.94
02/13/2019,1403.18,1407.66,1412.54,1401.95
02/12/2019,1402.93,1392.11,1404.35,1389.67
02/11/2019,1381.84,1388.25,1391.67,1378.77
02/08/2019,1382.63,1368.67,1382.91,1367.34
02/07/2019,1381.00,1386.87,1390.95,1370.87
02/06/2019,1399.52,1404.78,1406.99,1393.97
02/05/2019,1404.70,1393.87,1405.95,1393.59
02/04/2019,1391.99,1375.31,1392.19,1374.52
02/01/2019,1375.10,1374.54,1384.39,1371.46
01/31/2019,1381.37,1368.19,1387.27,1367.62
01/30/2019,1361.58,1341.72,1365.38,1337.67
01/29/2019,1326.56,1339.14,1340.29,1322.69
01/28/2019,1339.42,1338.34,1339.51,1328.86
01/25/2019,1357.47,1351.13,1360.19,1346.66
01/24/2019,1340.51,1336.07,1342.16,1331.30
01/23/2019,1331.75,1337.81,1342.57,1316.90
01/22/2019,1329.36,1347.36,1347.71,1320.69
01/18/2019,1356.92,1354.30,1363.25,1345.59
01/17/2019,1343.69,1329.24,1349.46,1327.42
01/16/2019,1333.71,1335.48,1344.08,1333.06
01/15/2019,1333.93,1314.23,1334.91,1313.47
01/14/2019,1308.21,1307.27,1313.37,1302.53
01/11/2019,1320.28,1315.97,1320.91,1312.41
01/10/2019,1324.19,1310.24,1325.02,1303.51
01/09/2019,1320.14,1315.31,1326.21,1309.89
01/08/2019,1310.37,1311.18,1314.95,1291.40
01/07/2019,1297.65,1286.91,1304.29,1282.59
01/04/2019,1284.53,1250.01,1289.04,1246.92
01/03/2019,1229.43,1254.95,1258.54,1227.81
01/02/2019,1272.17,1239.74,1278.95,1239.74
12/31/2018,1265.99,1270.97,1273.08,1254.79
12/28/2018,1257.05,1265.32,1277.67,1246.74
12/27/2018,1257.66,1233.72,1258.40,1208.69
12/26/2018,1252.55,1193.82,1252.76,1184.37
12/24/2018,1179.87,1198.80,1215.03,1179.02
12/21/2018,1209.31,1258.61,1261.66,1202.80
12/20/2018,1248.64,1262.55,1276.19,1232.37
12/19/2018,1268.59,1296.05,1315.08,1256.94
12/18/2018,1298.30,1300.62,1310.21,1286.92
12/17/2018,1289.68,1314.20,1324.33,1279.91
12/14/2018,1318.99,1335.98,1342.08,1317.06
12/13/2018,1353.59,1361.13,1366.76,1344.81
12/12/2018,1352.79,1360.11,1373.53,1352.43
12/11/2018,1340.85,1356.48,1357.69,1330.17
12/10/2018,1336.55,1320.67,1342.08,1306.87
12/07/2018,1322.65,1361.33,1369.86,1318.91
12/06/2018,1367.77,1330.38,1368.10,1326.16
12/04/2018,1359.04,1405.36,1409.14,1357.17
12/03/2018,1412.43,1421.37,1421.40,1402.63
11/30/2018,1389.80,1380.45,1390.23,1374.46
11/29/2018,1378.48,1378.17,1387.60,1367.89
11/28/2018,1382.67,1351.22,1382.92,1342.66
11/27/2018,1340.21,1327.88,1343.08,1321.82
11/26/2018,1335.67,1323.36,1335.98,1318.17
11/23/2018,1305.47,1305.00,1318.31,1304.91
11/21/2018,1315.13,1321.66,1327.87,1313.24
11/20/2018,1305.39,1295.15,1322.80,1288.48
11/19/2018,1328.58,1366.53,1368.29,1324.67
11/16/2018,1373.40,1364.61,1379.63,1359.48
11/15/2018,1378.09,1350.12,1381.76,1340.49
11/14/2018,1353.97,1379.24,1383.22,1347.24
11/13/2018,1366.18,1371.71,1390.29,1362.34
11/12/2018,1365.82,1398.07,1399.78,1363.88
11/09/2018,1407.83,1419.09,1420.88,1396.58
11/08/2018,1431.72,1435.27,1438.46,1425.03
11/07/2018,1440.63,1413.70,1441.19,1411.54
11/06/2018,1397.77,1387.83,1404.96,1385.60
11/05/2018,1387.42,1389.23,1390.59,1371.96
11/02/2018,1393.06,1408.46,1417.05,1381.81
11/01/2018,1413.83,1396.16,1414.37,1386.44
10/31/2018,1393.42,1386.57,1406.10,1384.82
10/30/2018,1362.02,1334.77,1363.25,1330.51
10/29/2018,1342.78,1390.94,1394.64,1314.96
10/26/2018,1370.48,1360.94,1395.39,1348.75
10/25/2018,1403.28,1378.23,1412.78,1373.35
10/24/2018,1357.83,1420.37,1423.47,1355.49
10/23/2018,1423.73,1400.52,1429.83,1386.71
10/22/2018,1428.24,1429.21,1438.74,1417.76
10/19/2018,1421.45,1433.91,1445.59,1416.15
10/18/2018,1423.22,1450.18,1450.31,1416.38
10/17/2018,1455.73,1462.00,1462.37,1441.15
10/16/2018,1455.29,1428.28,1458.25,1426.66
10/15/2018,1413.73,1425.86,1428.83,1409.49
10/12/2018,1431.44,1429.99,1435.81,1403.98
10/11/2018,1392.81,1402.66,1424.01,1378.58
10/10/2018,1408.90,1463.96,1465.85,1408.41
10/09/2018,1474.32,1470.49,1486.08,1467.97
10/08/2018,1470.56,1471.29,1483.11,1453.40
10/05/2018,1479.80,1496.45,1502.09,1465.48
10/04/2018,1498.00,1520.60,1521.65,1487.25
10/03/2018,1527.49,1532.62,1535.38,1525.12
10/02/2018,1525.66,1526.47,1537.07,1522.05
10/01/2018,1529.09,1534.60,1540.11,1525.49
09/28/2018,1525.53,1522.53,1529.86,1519.74
09/27/2018,1525.91,1520.07,1531.56,1519.39
09/26/2018,1512.62,1512.79,1527.52,1510.65
09/25/2018,1512.64,1510.40,1513.63,1505.02
