Price,Open,High,Low,Close
Ticker,ZO=F,ZO=F,ZO=F,ZO=F
Date,,,,
2015-06-24 00:00:00+00:00,254.0,259.0,254.0,256.5
2015-06-25 00:00:00+00:00,256.5,263.25,256.5,260.75
2015-06-26 00:00:00+00:00,260.0,267.25,258.0,259.5
2015-06-29 00:00:00+00:00,259.0,261.5,245.25,246.0
2015-06-30 00:00:00+00:00,248.0,253.25,245.0,253.25
2015-07-01 00:00:00+00:00,255.0,255.0,236.25,245.0
2015-07-02 00:00:00+00:00,244.0,250.0,244.0,250.0
2015-07-06 00:00:00+00:00,249.5,252.5,249.5,252.5
2015-07-07 00:00:00+00:00,255.0,255.0,251.25,251.25
2015-07-08 00:00:00+00:00,246.0,246.0,246.0,246.0
2015-07-09 00:00:00+00:00,246.25,246.25,245.75,245.75
2015-07-10 00:00:00+00:00,251.0,251.75,249.25,249.25
2015-07-13 00:00:00+00:00,250.0,251.0,247.75,247.75
2015-07-14 00:00:00+00:00,240.5,240.5,240.5,240.5
2015-07-15 00:00:00+00:00,255.25,255.5,255.0,255.5
2015-07-16 00:00:00+00:00,255.25,258.5,255.0,256.25
2015-07-17 00:00:00+00:00,255.0,255.0,248.75,250.25
2015-07-20 00:00:00+00:00,249.0,251.0,239.25,241.25
2015-07-21 00:00:00+00:00,241.25,241.25,236.75,240.0
2015-07-22 00:00:00+00:00,240.75,242.5,232.5,236.25
2015-07-23 00:00:00+00:00,238.0,238.0,235.25,236.5
2015-07-24 00:00:00+00:00,236.0,236.25,227.75,228.75
2015-07-27 00:00:00+00:00,227.25,227.5,222.0,226.0
2015-07-28 00:00:00+00:00,227.0,231.0,226.0,230.5
2015-07-29 00:00:00+00:00,228.25,229.75,225.0,228.5
2015-07-30 00:00:00+00:00,229.0,235.75,229.0,235.0
2015-07-31 00:00:00+00:00,235.75,242.0,234.5,241.25
2015-08-03 00:00:00+00:00,242.25,242.25,230.75,234.25
2015-08-04 00:00:00+00:00,236.0,237.5,234.0,235.75
2015-08-05 00:00:00+00:00,235.0,235.75,230.5,235.0
2015-08-06 00:00:00+00:00,234.0,237.5,234.0,236.0
2015-08-07 00:00:00+00:00,234.5,237.0,234.0,236.0
2015-08-10 00:00:00+00:00,234.0,240.25,232.25,233.75
2015-08-11 00:00:00+00:00,233.75,233.75,226.75,226.75
2015-08-12 00:00:00+00:00,226.75,230.5,223.0,226.75
2015-08-13 00:00:00+00:00,226.75,228.5,222.25,228.0
2015-08-14 00:00:00+00:00,229.25,230.25,226.75,227.5
2015-08-17 00:00:00+00:00,226.75,228.5,218.5,223.25
2015-08-18 00:00:00+00:00,221.75,225.75,221.5,225.0
2015-08-19 00:00:00+00:00,225.0,226.5,223.0,223.25
2015-08-20 00:00:00+00:00,220.75,224.5,220.75,221.5
2015-08-21 00:00:00+00:00,221.0,222.0,212.0,214.25
2015-08-24 00:00:00+00:00,213.0,221.0,203.25,215.75
2015-08-25 00:00:00+00:00,218.25,219.5,211.75,212.75
2015-08-26 00:00:00+00:00,215.5,215.5,209.25,210.75
2015-08-27 00:00:00+00:00,213.5,219.0,213.25,217.0
2015-08-28 00:00:00+00:00,217.75,237.75,217.75,234.5
2015-08-31 00:00:00+00:00,234.75,235.5,233.0,235.5
2015-09-01 00:00:00+00:00,238.0,240.0,224.0,224.0
2015-09-02 00:00:00+00:00,224.5,224.5,224.5,224.5
2015-09-03 00:00:00+00:00,222.75,222.75,222.75,222.75
2015-09-04 00:00:00+00:00,223.25,223.25,223.25,223.25
2015-09-08 00:00:00+00:00,231.0,233.5,231.0,233.5
2015-09-09 00:00:00+00:00,239.25,239.25,239.25,239.25
2015-09-10 00:00:00+00:00,238.0,238.0,238.0,238.0
2015-09-11 00:00:00+00:00,236.0,236.0,236.0,236.0
2015-09-14 00:00:00+00:00,230.0,230.0,230.0,230.0
2015-09-15 00:00:00+00:00,232.0,238.0,230.0,235.75
2015-09-16 00:00:00+00:00,235.75,240.0,232.75,233.75
2015-09-17 00:00:00+00:00,233.25,234.25,227.0,231.75
2015-09-18 00:00:00+00:00,230.0,234.5,229.5,230.5
2015-09-21 00:00:00+00:00,230.5,233.25,230.0,231.75
2015-09-22 00:00:00+00:00,231.75,232.5,225.75,226.5
2015-09-23 00:00:00+00:00,226.75,232.5,226.0,230.0
2015-09-24 00:00:00+00:00,229.75,230.75,226.0,226.25
2015-09-25 00:00:00+00:00,227.75,231.5,227.5,231.25
2015-09-28 00:00:00+00:00,232.0,233.0,228.25,229.25
2015-09-29 00:00:00+00:00,228.75,230.75,226.25,226.5
2015-09-30 00:00:00+00:00,227.0,230.0,225.25,226.75
2015-10-01 00:00:00+00:00,225.75,227.5,220.0,221.0
2015-10-02 00:00:00+00:00,220.5,224.0,210.25,212.25
2015-10-05 00:00:00+00:00,212.25,216.5,210.0,216.0
2015-10-06 00:00:00+00:00,216.25,220.75,214.5,219.0
2015-10-07 00:00:00+00:00,219.5,227.0,219.0,219.25
2015-10-08 00:00:00+00:00,221.0,222.5,218.5,218.75
2015-10-09 00:00:00+00:00,220.0,228.0,219.5,227.25
2015-10-12 00:00:00+00:00,228.0,230.0,227.25,228.5
2015-10-13 00:00:00+00:00,229.75,234.0,228.5,232.0
2015-10-14 00:00:00+00:00,231.5,232.0,229.25,231.75
2015-10-15 00:00:00+00:00,233.0,235.0,231.25,234.5
2015-10-16 00:00:00+00:00,235.0,235.25,226.5,230.75
2015-10-19 00:00:00+00:00,230.75,230.75,223.5,227.0
2015-10-20 00:00:00+00:00,227.0,227.75,223.25,224.75
2015-10-21 00:00:00+00:00,225.75,229.75,224.5,227.75
2015-10-22 00:00:00+00:00,228.25,229.0,225.0,225.0
2015-10-23 00:00:00+00:00,226.5,228.25,225.0,227.75
2015-10-26 00:00:00+00:00,226.0,230.0,225.75,228.75
2015-10-27 00:00:00+00:00,229.5,229.75,225.75,227.25
2015-10-28 00:00:00+00:00,227.75,228.75,225.0,227.0
2015-10-29 00:00:00+00:00,227.0,228.75,227.0,227.0
2015-10-30 00:00:00+00:00,228.0,229.25,225.5,227.25
2015-11-02 00:00:00+00:00,227.0,229.0,220.5,222.5
2015-11-03 00:00:00+00:00,222.75,225.5,221.0,225.0
2015-11-04 00:00:00+00:00,223.5,228.5,223.0,226.0
2015-11-05 00:00:00+00:00,226.75,227.25,223.75,224.5
2015-11-06 00:00:00+00:00,224.75,227.25,223.0,223.75
2015-11-09 00:00:00+00:00,223.5,226.25,221.25,224.0
2015-11-10 00:00:00+00:00,223.5,226.75,222.25,226.5
2015-11-11 00:00:00+00:00,227.0,237.5,225.0,234.75
2015-11-12 00:00:00+00:00,235.5,239.0,229.5,230.0
2015-11-13 00:00:00+00:00,230.5,233.0,224.25,231.5
2015-11-16 00:00:00+00:00,229.75,237.0,229.5,235.0
2015-11-17 00:00:00+00:00,236.75,239.0,233.75,237.75
2015-11-18 00:00:00+00:00,233.25,244.5,232.5,242.75
2015-11-19 00:00:00+00:00,244.0,248.5,243.5,247.75
2015-11-20 00:00:00+00:00,247.75,253.25,244.0,251.0
2015-11-23 00:00:00+00:00,250.0,251.5,243.75,243.75
2015-11-24 00:00:00+00:00,243.0,249.5,232.5,249.5
2015-11-25 00:00:00+00:00,247.0,249.0,240.0,244.25
2015-11-27 00:00:00+00:00,237.75,243.0,232.25,232.75
2015-11-30 00:00:00+00:00,237.0,250.0,237.0,248.75
